number,sharpe_ratio,calmar_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_middlelines,params_bb_multiply,params_bb_timeperiod,params_channel_middlelines,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
121,0.4608335797009537,0.24877634770877735,0.6729139970973236,2023-11-29 20:12:26.279407,2023-11-29 20:12:26.825109,0 days 00:00:00.545702,2,1.0982249699721076,17,WMA,1.1544810312625282,36,1,COMPLETE
122,0.5169527228241797,0.4358204215241863,0.33714005359410665,2023-11-29 20:12:26.826107,2023-11-29 20:12:27.528974,0 days 00:00:00.702867,2,2.8052734453518045,25,SMA,2.5418402075425135,30,1,COMPLETE
123,0.6603668416897464,0.3628188164230589,1.122158605138691,2023-11-29 20:12:27.529977,2023-11-29 20:12:28.085544,0 days 00:00:00.555567,1,1.8833387247604287,23,WMA,1.4685158940992906,57,1,COMPLETE
124,0.30883108602913606,0.10512642205222264,0.278168838801531,2023-11-29 20:12:28.086541,2023-11-29 20:12:28.636339,0 days 00:00:00.549798,1,1.4236903654433875,50,EMA,2.911272867864051,19,1,COMPLETE
125,0.3083096752819722,0.09016646518525456,0.27227480985715913,2023-11-29 20:12:28.638332,2023-11-29 20:12:29.206926,0 days 00:00:00.568594,0,1.0060717864223223,58,WMA,2.1565720497327168,10,2,COMPLETE
126,,,,2023-11-29 20:12:29.207929,2023-11-29 20:12:29.325609,0 days 00:00:00.117680,1,1.4236903654433875,56,EMA,1.1544810312625282,45,2,FAIL
127,0.7252929809783405,0.5153883259800738,1.4681892031903487,2023-11-29 20:12:29.327684,2023-11-29 20:12:29.951066,0 days 00:00:00.623382,0,1.4401922904052193,52,SMA,2.558507656115279,21,2,COMPLETE
128,0.8103118555405816,0.6628460368923988,1.6986938749524785,2023-11-29 20:12:29.952063,2023-11-29 20:12:30.554475,0 days 00:00:00.602412,2,2.051081235786714,24,EMA,2.507295573400313,50,2,COMPLETE
129,0.9892226680935226,0.9645090000406411,3.243186299135459,2023-11-29 20:12:30.556431,2023-11-29 20:12:31.077273,0 days 00:00:00.520842,0,1.0982249699721076,17,WMA,1.1544810312625282,44,2,COMPLETE
130,0.7011952670935858,0.562400075513405,1.621118893851579,2023-11-29 20:12:31.077273,2023-11-29 20:12:31.667871,0 days 00:00:00.590598,1,1.7858315541646261,17,EMA,1.8013731785887028,25,2,COMPLETE
131,0.47095196185646515,0.30620616312236504,0.35489841467523237,2023-11-29 20:12:31.668864,2023-11-29 20:12:32.326500,0 days 00:00:00.657636,1,2.901391715722947,25,EMA,2.5418402075425135,24,2,COMPLETE
132,0.6172608559293178,0.50963261767621,0.43863685292801774,2023-11-29 20:12:32.327498,2023-11-29 20:12:32.970991,0 days 00:00:00.643493,2,2.901391715722947,25,EMA,2.5418402075425135,30,2,COMPLETE
133,0.38309413830818223,0.15278337633997835,0.41652491057347957,2023-11-29 20:12:32.971986,2023-11-29 20:12:33.508457,0 days 00:00:00.536471,0,1.026622582410637,24,WMA,1.107741697118357,35,2,COMPLETE
134,0.7396728753134876,0.591645642191463,0.771573658497978,2023-11-29 20:12:33.509456,2023-11-29 20:12:34.152814,0 days 00:00:00.643358,2,2.8052734453518045,25,SMA,2.5418402075425135,43,2,COMPLETE
135,,,,2023-11-29 20:12:34.154811,2023-11-29 20:12:35.306481,0 days 00:00:01.151670,1,1.8833387247604287,35,EMA,1.1265247796843285,51,2,FAIL
136,-0.3037330067633482,-0.1630611377813704,-0.40484938078240906,2023-11-29 20:12:35.308476,2023-11-29 20:12:35.869138,0 days 00:00:00.560662,1,1.8317427653580092,34,EMA,2.4365025962454565,38,2,COMPLETE
137,,,,2023-11-29 20:12:35.870676,2023-11-29 20:12:35.973828,0 days 00:00:00.103152,1,2.2081312208692934,42,WMA,1.9345553953621577,24,2,FAIL
138,,,,2023-11-29 20:12:35.975791,2023-11-29 20:12:36.611767,0 days 00:00:00.635976,0,1.026622582410637,57,SMA,1.107741697118357,30,2,FAIL
139,0.20329358238941736,0.04990148996496951,0.10772078490039917,2023-11-29 20:12:36.612765,2023-11-29 20:12:37.160836,0 days 00:00:00.548071,1,1.4401922904052193,33,SMA,2.1565720497327168,21,2,COMPLETE
140,-0.47030379053600346,-0.18010125619485579,-0.4993528621896217,2023-11-29 20:12:37.160836,2023-11-29 20:12:37.639754,0 days 00:00:00.478918,2,1.026622582410637,37,SMA,2.5418402075425135,30,2,COMPLETE
141,0.5074015584979893,0.3395711655440535,0.7757066271234686,2023-11-29 20:12:37.640751,2023-11-29 20:12:38.211601,0 days 00:00:00.570850,1,1.3660313033118239,18,EMA,1.5473298201324093,43,2,COMPLETE
142,-0.045549488059729276,-0.07867603811227859,-0.18737117274983348,2023-11-29 20:12:38.212609,2023-11-29 20:12:38.747553,0 days 00:00:00.534944,2,1.0982249699721076,38,EMA,2.328617350010278,36,2,COMPLETE
143,0.371252255836899,0.18031515276450746,0.3977544512750575,2023-11-29 20:12:38.748555,2023-11-29 20:12:39.321460,0 days 00:00:00.572905,1,2.084719296890812,23,EMA,2.7967426789341006,40,2,COMPLETE
144,0.2958166729900837,0.1905889837187844,0.17826643242994122,2023-11-29 20:12:39.322268,2023-11-29 20:12:39.787639,0 days 00:00:00.465371,2,1.0772601105294752,38,SMA,2.6985784636506103,23,2,COMPLETE
145,-0.16343546303505221,-0.13686452948262198,-0.3600616453834279,2023-11-29 20:12:39.788670,2023-11-29 20:12:40.290188,0 days 00:00:00.501518,2,1.026622582410637,58,EMA,2.420472800713621,40,2,COMPLETE
146,,,,2023-11-29 20:12:40.291155,2023-11-29 20:12:40.388512,0 days 00:00:00.097357,0,2.901391715722947,38,EMA,1.345886370881095,53,2,FAIL
147,0.6121310332377317,0.32005055710283703,1.2326547338987242,2023-11-29 20:12:40.390506,2023-11-29 20:12:40.912663,0 days 00:00:00.522157,1,2.901391715722947,34,SMA,2.750705268489706,23,2,COMPLETE
148,0.33591998652937144,0.12016362799548913,0.3266261275384463,2023-11-29 20:12:40.913661,2023-11-29 20:12:41.447070,0 days 00:00:00.533409,2,1.026622582410637,14,EMA,1.107741697118357,38,2,COMPLETE
149,0.8115087635263446,0.7155627791509712,1.8985931146903419,2023-11-29 20:12:41.448059,2023-11-29 20:12:42.008832,0 days 00:00:00.560773,0,2.2281061417516765,20,EMA,2.507295573400313,29,2,COMPLETE
150,0.4148863317176897,0.1979723254589218,0.505179175754101,2023-11-29 20:12:42.008832,2023-11-29 20:12:42.597727,0 days 00:00:00.588895,1,1.8833387247604287,15,WMA,1.9345553953621577,10,2,COMPLETE
151,0.12928561819418352,-0.005080074475920653,-0.012981721163512674,2023-11-29 20:12:42.598724,2023-11-29 20:12:43.098737,0 days 00:00:00.500013,1,1.0982249699721076,17,SMA,2.4365025962454565,44,2,COMPLETE
152,0.4547729214008265,0.19060460720821598,0.5806692689654125,2023-11-29 20:12:43.099769,2023-11-29 20:12:43.745477,0 days 00:00:00.645708,0,2.4002209993949415,16,EMA,1.8084220317493975,32,2,COMPLETE
153,-0.03534727417668638,-0.1056322150005456,-0.2070587673149558,2023-11-29 20:12:43.746475,2023-11-29 20:12:44.299559,0 days 00:00:00.553084,0,2.051081235786714,24,EMA,2.8421159505064226,19,2,COMPLETE
154,,,,2023-11-29 20:12:44.300562,2023-11-29 20:12:44.397056,0 days 00:00:00.096494,1,1.4236903654433875,56,EMA,1.1544810312625282,31,2,FAIL
155,0.2878115789131007,0.1017188442629123,0.24301604127647664,2023-11-29 20:12:44.399018,2023-11-29 20:12:44.996004,0 days 00:00:00.596986,0,1.7858315541646261,17,SMA,1.8013731785887028,10,2,COMPLETE
156,0.35928379310088077,0.16007830527536812,0.3988783898197852,2023-11-29 20:12:44.997002,2023-11-29 20:12:45.556753,0 days 00:00:00.559751,1,1.9418693743491882,17,WMA,1.85342327294146,24,2,COMPLETE
157,-0.6683129430007553,-0.18139065405951244,-0.47306078816446506,2023-11-29 20:12:45.556753,2023-11-29 20:12:46.013610,0 days 00:00:00.456857,1,1.0982249699721076,22,WMA,2.4365025962454565,36,2,COMPLETE
158,0.5623446928037763,0.2733900064346414,1.0006369211157076,2023-11-29 20:12:46.014607,2023-11-29 20:12:46.576056,0 days 00:00:00.561449,0,2.901391715722947,38,EMA,2.5418402075425135,23,2,COMPLETE
159,,,,2023-11-29 20:12:46.577055,2023-11-29 20:12:47.185561,0 days 00:00:00.608506,0,1.0060717864223223,58,SMA,1.107741697118357,40,2,FAIL
160,0.3458740462889578,0.10851733546803276,0.36559620084380723,2023-11-29 20:12:47.186558,2023-11-29 20:12:47.762979,0 days 00:00:00.576421,2,2.4002209993949415,23,SMA,2.2238723783688106,45,2,COMPLETE
161,0.6851711835374199,0.41690505182984466,1.3823419137452486,2023-11-29 20:12:47.763976,2023-11-29 20:12:48.289388,0 days 00:00:00.525412,1,1.7334809145695529,17,SMA,1.8013731785887028,59,2,COMPLETE
162,0.41043036953937856,0.2872442302956459,0.30150851010754937,2023-11-29 20:12:48.290384,2023-11-29 20:12:48.952688,0 days 00:00:00.662304,2,2.938607002819502,24,EMA,2.9417715367883357,47,2,COMPLETE
163,0.966843104513805,0.9744282645516237,3.061986749169493,2023-11-29 20:12:48.953653,2023-11-29 20:12:49.529724,0 days 00:00:00.576071,1,2.084719296890812,23,EMA,2.215826415402817,54,2,COMPLETE
164,0.9612367575117073,1.0001922937031933,3.1958722551919383,2023-11-29 20:12:49.530721,2023-11-29 20:12:50.045968,0 days 00:00:00.515247,1,1.0982249699721076,28,EMA,1.1544810312625282,36,2,COMPLETE
165,0.7930882938963386,0.4972832017327898,1.773565539476616,2023-11-29 20:12:50.046997,2023-11-29 20:12:50.363920,0 days 00:00:00.316923,1,2.8052734453518045,25,WMA,1.4685158940992906,30,2,COMPLETE
166,0.44616539702972413,0.20183677730798766,0.5989206925123048,2023-11-29 20:12:50.363920,2023-11-29 20:12:50.835855,0 days 00:00:00.471935,0,1.8059814757621555,16,WMA,1.4212270555010307,34,2,COMPLETE
167,-0.0003463963779185181,-0.06240854061072386,-0.15408524857219846,2023-11-29 20:12:50.835855,2023-11-29 20:12:51.343273,0 days 00:00:00.507418,0,2.8052734453518045,46,EMA,2.5418402075425135,19,2,COMPLETE
168,-0.4880240622862276,-0.18299952488201607,-0.45618377303006824,2023-11-29 20:12:51.344271,2023-11-29 20:12:51.822968,0 days 00:00:00.478697,0,1.4236903654433875,22,WMA,2.507295573400313,31,2,COMPLETE
169,0.817983687742576,0.663946776816237,1.7027504400531626,2023-11-29 20:12:51.822968,2023-11-29 20:12:52.395259,0 days 00:00:00.572291,0,1.4191621977034663,55,SMA,2.2238723783688106,45,2,COMPLETE
170,0.9826835664417901,0.9887465494457557,3.1359591010391794,2023-11-29 20:12:52.396225,2023-11-29 20:12:52.950037,0 days 00:00:00.553812,0,1.4191621977034663,55,SMA,2.420472800713621,30,2,COMPLETE
171,,,,2023-11-29 20:12:52.951003,2023-11-29 20:12:53.602649,0 days 00:00:00.651646,1,2.4002209993949415,17,EMA,1.1544810312625282,26,2,FAIL
172,0.5914830995826238,0.338570500664927,1.0684974397973082,2023-11-29 20:12:53.603733,2023-11-29 20:12:54.177851,0 days 00:00:00.574118,1,1.7148868982936407,17,WMA,1.7223010809529486,28,2,COMPLETE
173,1.2938032479196306,2.215476251852212,7.916823770359033,2023-11-29 20:12:54.178848,2023-11-29 20:12:54.715882,0 days 00:00:00.537034,0,1.8248951854265372,11,WMA,1.8413673091400447,35,2,COMPLETE
174,0.7578528089134269,0.5573868269883719,1.3322505703035383,2023-11-29 20:12:54.716879,2023-11-29 20:12:55.326755,0 days 00:00:00.609876,0,1.4191621977034663,55,WMA,2.5418402075425135,30,2,COMPLETE
175,0.4368716796673329,0.35693116401594305,0.3004158181915227,2023-11-29 20:12:55.327761,2023-11-29 20:12:55.881717,0 days 00:00:00.553956,0,1.8248951854265372,55,EMA,2.1174047664828626,35,2,COMPLETE
176,0.6884555474983811,0.5172700198288012,1.453555415212046,2023-11-29 20:12:55.882717,2023-11-29 20:12:56.417931,0 days 00:00:00.535214,0,1.5269899371121165,16,EMA,2.2238723783688106,45,2,COMPLETE
177,0.8017609084224209,0.5050925176210129,1.814190334329137,2023-11-29 20:12:56.418934,2023-11-29 20:12:56.829691,0 days 00:00:00.410757,0,2.901391715722947,31,EMA,1.8767446415698397,30,2,COMPLETE
178,0.2987496768172012,0.18413282021342015,0.2543154044195141,2023-11-29 20:12:56.830653,2023-11-29 20:12:57.363837,0 days 00:00:00.533184,1,1.0982249699721076,17,EMA,1.8767446415698397,30,2,COMPLETE
179,-0.1750860640337065,-0.22506586381198443,-0.48247522282564814,2023-11-29 20:12:57.365832,2023-11-29 20:12:57.983801,0 days 00:00:00.617969,1,2.5047208195525523,16,WMA,1.7223010809529486,52,2,COMPLETE
180,0.29662061947941154,0.14308908592340344,0.2213037094228325,2023-11-29 20:12:57.984762,2023-11-29 20:12:58.471587,0 days 00:00:00.486825,2,1.0772601105294752,38,WMA,2.57248403493149,36,2,COMPLETE
181,0.6636584533252419,0.37087953474147844,1.1792824315322659,2023-11-29 20:12:58.472584,2023-11-29 20:12:59.107702,0 days 00:00:00.635118,2,1.026622582410637,24,SMA,1.107741697118357,50,2,COMPLETE
182,-0.2667336513559645,-0.1677492807676111,-0.39353237731817103,2023-11-29 20:12:59.109665,2023-11-29 20:12:59.849441,0 days 00:00:00.739776,1,2.692236787388792,17,WMA,1.8013731785887028,10,2,COMPLETE
183,0.5313252520172067,0.42310899694665466,0.7160258645361562,2023-11-29 20:12:59.850401,2023-11-29 20:13:00.467712,0 days 00:00:00.617311,0,2.2281061417516765,34,EMA,2.750705268489706,30,3,COMPLETE
184,0.117328437259064,-0.05923803385203091,-0.15147361125401843,2023-11-29 20:13:00.468332,2023-11-29 20:13:00.911723,0 days 00:00:00.443391,1,1.8833387247604287,17,WMA,1.1544810312625282,51,3,COMPLETE
185,-0.11067452372436724,-0.178106244270841,-0.5244369964243873,2023-11-29 20:13:00.912723,2023-11-29 20:13:01.354874,0 days 00:00:00.442151,1,1.8833387247604287,23,WMA,1.107741697118357,56,3,COMPLETE
186,0.6317624741832292,0.4746098928693966,0.6016712746984102,2023-11-29 20:13:01.354874,2023-11-29 20:13:01.972767,0 days 00:00:00.617893,0,1.721957407597513,47,EMA,1.8767446415698397,30,3,COMPLETE
187,0.7232287537301091,0.5913461075143828,1.7441658755513458,2023-11-29 20:13:01.973799,2023-11-29 20:13:02.450473,0 days 00:00:00.476674,1,1.7269316348209125,23,WMA,1.4685158940992906,51,3,COMPLETE
188,0.4653383955260959,0.23387122342187872,0.5632584295375335,2023-11-29 20:13:02.451469,2023-11-29 20:13:03.006177,0 days 00:00:00.554708,0,1.4191621977034663,55,SMA,2.420472800713621,35,3,COMPLETE
189,0.767190918673585,0.3732587343870877,2.57014896775253,2023-11-29 20:13:03.007173,2023-11-29 20:13:03.442043,0 days 00:00:00.434870,1,1.0982249699721076,55,SMA,1.2860570318180617,12,3,COMPLETE
190,0.7835327812683318,0.6316708113351587,1.8234472297901556,2023-11-29 20:13:03.443011,2023-11-29 20:13:03.982351,0 days 00:00:00.539340,2,2.051081235786714,24,EMA,2.7967426789341006,47,3,COMPLETE
191,0.3528111041534134,0.17482065615354328,0.26529520851031335,2023-11-29 20:13:03.983365,2023-11-29 20:13:04.610750,0 days 00:00:00.627385,1,2.489533168881904,17,WMA,2.2238723783688106,49,3,COMPLETE
192,0.6098092025966297,0.3882546932558029,0.9817553723437069,2023-11-29 20:13:04.611819,2023-11-29 20:13:05.225048,0 days 00:00:00.613229,1,2.084719296890812,14,SMA,2.215826415402817,38,3,COMPLETE
193,0.6552138459135773,0.44539754656383035,0.829751415191231,2023-11-29 20:13:05.226581,2023-11-29 20:13:05.894249,0 days 00:00:00.667668,2,2.901391715722947,24,EMA,2.750705268489706,30,3,COMPLETE
194,0.26114153275717444,0.07868661721799669,0.1971361317670788,2023-11-29 20:13:05.895249,2023-11-29 20:13:06.479391,0 days 00:00:00.584142,1,1.4401922904052193,35,WMA,2.750705268489706,10,3,COMPLETE
195,0.14980899648300317,0.011471805197032675,0.027736382065426425,2023-11-29 20:13:06.480357,2023-11-29 20:13:07.002906,0 days 00:00:00.522549,0,1.4191621977034663,20,EMA,2.2238723783688106,45,3,COMPLETE
196,0.8571929772271063,0.7516044856138291,1.812795289342771,2023-11-29 20:13:07.003901,2023-11-29 20:13:07.432640,0 days 00:00:00.428739,1,1.4191621977034663,60,WMA,2.1565720497327168,10,3,COMPLETE
197,0.5894752670660198,0.39965822696535086,1.008791519614372,2023-11-29 20:13:07.433637,2023-11-29 20:13:07.977097,0 days 00:00:00.543460,1,1.8234018746038403,18,WMA,1.5823439559310717,43,3,COMPLETE
198,0.23279818320757048,0.15183952607434822,0.11896288852618384,2023-11-29 20:13:07.979053,2023-11-29 20:13:08.525727,0 days 00:00:00.546674,0,1.4191621977034663,55,EMA,1.8472464900786036,26,3,COMPLETE
199,0.32325159928788155,0.1284420981080806,0.31392820069585864,2023-11-29 20:13:08.526687,2023-11-29 20:13:09.036248,0 days 00:00:00.509561,0,1.0982249699721076,17,EMA,1.8413673091400447,44,3,COMPLETE
200,0.6884462765107855,0.524764813383702,1.6232099455063524,2023-11-29 20:13:09.037273,2023-11-29 20:13:09.569715,0 days 00:00:00.532442,2,1.4191621977034663,14,SMA,1.8746907854169599,45,3,COMPLETE
201,0.604703698346357,0.35888507185829355,0.7278201860503493,2023-11-29 20:13:09.570713,2023-11-29 20:13:10.034391,0 days 00:00:00.463678,0,1.3431365434072575,55,SMA,2.1174047664828626,14,3,COMPLETE
202,0.4620568007043261,0.2076249258093706,0.5940285104145369,2023-11-29 20:13:10.035423,2023-11-29 20:13:10.580967,0 days 00:00:00.545544,2,2.084719296890812,45,WMA,2.5486557686141786,35,3,COMPLETE
203,0.37081395516108184,0.15037023509082129,0.3907945166907305,2023-11-29 20:13:10.581964,2023-11-29 20:13:11.181090,0 days 00:00:00.599126,0,2.901391715722947,23,EMA,1.8767446415698397,30,3,COMPLETE
204,0.0619599922793793,-0.048721248882404054,-0.11456334628082387,2023-11-29 20:13:11.181090,2023-11-29 20:13:11.696838,0 days 00:00:00.515748,2,1.026622582410637,17,WMA,1.7223010809529486,28,3,COMPLETE
205,0.6780828773041475,0.5731934973734446,1.28985826153561,2023-11-29 20:13:11.697871,2023-11-29 20:13:12.253871,0 days 00:00:00.556000,0,1.8248951854265372,11,EMA,1.8413673091400447,38,3,COMPLETE
206,0.5646995461456426,0.32316372059249326,0.9804657584831449,2023-11-29 20:13:12.253871,2023-11-29 20:13:12.826102,0 days 00:00:00.572231,2,1.8317427653580092,14,EMA,2.5418402075425135,43,3,COMPLETE
207,,,,2023-11-29 20:13:12.826874,2023-11-29 20:13:12.922165,0 days 00:00:00.095291,0,2.4002209993949415,60,WMA,2.2238723783688106,45,3,FAIL
208,0.5792887131593412,0.43193595552291136,0.9499155528715897,2023-11-29 20:13:12.923131,2023-11-29 20:13:13.493423,0 days 00:00:00.570292,1,2.084719296890812,23,SMA,2.8122226909788166,54,3,COMPLETE
209,0.6852129921770551,0.5174739243773757,1.0051879803290698,2023-11-29 20:13:13.495386,2023-11-29 20:13:14.156114,0 days 00:00:00.660728,1,2.901391715722947,23,SMA,2.5486557686141786,30,3,COMPLETE
210,0.2032390181287923,0.03054850259914585,0.09527971439045402,2023-11-29 20:13:14.157112,2023-11-29 20:13:14.713150,0 days 00:00:00.556038,0,1.4191621977034663,55,WMA,2.885797680442713,27,3,COMPLETE
211,0.3830992627727514,0.196299048890735,0.4577747490236871,2023-11-29 20:13:14.715145,2023-11-29 20:13:15.210930,0 days 00:00:00.495785,1,1.0771257378709482,31,WMA,1.392967837897257,55,3,COMPLETE
212,0.2823368220372348,0.11959117756847334,0.23442129244726487,2023-11-29 20:13:15.211910,2023-11-29 20:13:15.758456,0 days 00:00:00.546546,0,1.4401922904052193,23,EMA,1.9652176096633702,21,3,COMPLETE
213,-0.3881031264585238,-0.17009724606436225,-0.29236142784454044,2023-11-29 20:13:15.759453,2023-11-29 20:13:16.369468,0 days 00:00:00.610015,0,1.5269899371121165,55,EMA,2.2238723783688106,32,3,COMPLETE
214,-0.057292890637316914,-0.0906601817950515,-0.19536588082556477,2023-11-29 20:13:16.369468,2023-11-29 20:13:16.868318,0 days 00:00:00.498850,0,1.4191621977034663,20,EMA,2.420472800713621,29,3,COMPLETE
215,1.1062628094639733,1.207620333398956,4.409435683388656,2023-11-29 20:13:16.869319,2023-11-29 20:13:17.424356,0 days 00:00:00.555037,1,1.4401922904052193,60,WMA,2.420472800713621,30,3,COMPLETE
216,,,,2023-11-29 20:13:17.425353,2023-11-29 20:13:17.525176,0 days 00:00:00.099823,0,2.9072235863765146,51,EMA,1.1544810312625282,23,3,FAIL
217,0.17365286787909612,0.031188536800413672,0.060422180197105886,2023-11-29 20:13:17.526178,2023-11-29 20:13:18.123080,0 days 00:00:00.596902,2,2.2281061417516765,23,EMA,2.7967426789341006,29,3,COMPLETE
218,,,,2023-11-29 20:13:18.124077,2023-11-29 20:13:18.215348,0 days 00:00:00.091271,1,1.7993080694089576,51,EMA,1.2332791705042707,59,3,FAIL
219,-0.18769647278504792,-0.14543166094166238,-0.30150197700083026,2023-11-29 20:13:18.217343,2023-11-29 20:13:18.743300,0 days 00:00:00.525957,0,1.4191621977034663,31,WMA,2.9166435865990126,30,3,COMPLETE
220,0.1640405276012763,-0.010298448415479878,-0.03112480971482796,2023-11-29 20:13:18.744342,2023-11-29 20:13:19.307927,0 days 00:00:00.563585,0,1.8059814757621555,16,SMA,1.1544810312625282,10,3,COMPLETE
221,0.5227082151262883,0.25613716249781016,0.2551798136262143,2023-11-29 20:13:19.309627,2023-11-29 20:13:19.989474,0 days 00:00:00.679847,2,2.8052734453518045,16,WMA,2.5418402075425135,40,3,COMPLETE
222,0.7280989447121522,0.5057643619364494,1.6056291786901766,2023-11-29 20:13:19.990471,2023-11-29 20:13:20.603796,0 days 00:00:00.613325,2,2.2281061417516765,25,SMA,2.5418402075425135,43,3,COMPLETE
223,0.4217167496675551,0.23299200931272118,0.5303974575646254,2023-11-29 20:13:20.604792,2023-11-29 20:13:21.143177,0 days 00:00:00.538385,0,1.8833387247604287,20,SMA,2.507295573400313,51,3,COMPLETE
224,0.7406879671411378,0.6695118853758184,1.7617080767585258,2023-11-29 20:13:21.144181,2023-11-29 20:13:21.691369,0 days 00:00:00.547188,1,2.051081235786714,18,EMA,2.507295573400313,45,3,COMPLETE
225,0.8253010669564718,1.0160505234009318,2.0582806282764006,2023-11-29 20:13:21.692393,2023-11-29 20:13:22.224018,0 days 00:00:00.531625,0,1.2161721555541138,31,EMA,1.5557687519185341,28,3,COMPLETE
226,0.4817282329494841,0.29780961376250525,0.7360652939531118,2023-11-29 20:13:22.225014,2023-11-29 20:13:22.776297,0 days 00:00:00.551283,1,1.7858315541646261,17,WMA,1.8013731785887028,58,3,COMPLETE
227,0.47951989617966484,0.2036807053707965,0.7171608110957323,2023-11-29 20:13:22.777345,2023-11-29 20:13:23.332178,0 days 00:00:00.554833,1,1.4191621977034663,56,EMA,2.9723141002569964,30,3,COMPLETE
228,0.6230553755477228,0.4657489798368128,0.6505052389034276,2023-11-29 20:13:23.333143,2023-11-29 20:13:23.890612,0 days 00:00:00.557469,1,1.4401922904052193,52,SMA,1.8920763254008264,21,3,COMPLETE
229,0.5216503975713509,0.29695332659668516,0.8641669992127649,2023-11-29 20:13:23.891647,2023-11-29 20:13:24.400476,0 days 00:00:00.508829,1,1.8833387247604287,17,WMA,1.1544810312625282,36,3,COMPLETE
230,0.36425994446301063,0.15245631933061005,0.4130197517417457,2023-11-29 20:13:24.400476,2023-11-29 20:13:24.959865,0 days 00:00:00.559389,2,1.5269899371121165,16,WMA,2.2238723783688106,50,3,COMPLETE
231,,,,2023-11-29 20:13:24.961300,2023-11-29 20:13:25.055912,0 days 00:00:00.094612,0,1.9418693743491882,55,WMA,1.7223010809529486,28,3,FAIL
232,0.7274676839405382,0.44459252199259036,1.511695524254207,2023-11-29 20:13:25.056942,2023-11-29 20:13:25.572205,0 days 00:00:00.515263,1,1.8833387247604287,18,SMA,1.5823439559310717,51,3,COMPLETE
233,0.1249860039910382,0.025008819523188616,0.0344576375521973,2023-11-29 20:13:25.573494,2023-11-29 20:13:26.034889,0 days 00:00:00.461395,0,1.0982249699721076,34,SMA,2.558507656115279,36,3,COMPLETE
234,0.3972510773899382,0.19707376965620052,0.4828274953958547,2023-11-29 20:13:26.035894,2023-11-29 20:13:26.637693,0 days 00:00:00.601799,1,1.6358345239069378,17,WMA,1.8013731785887028,10,3,COMPLETE
235,0.8971639355750856,0.88416005661183,2.6199008876568053,2023-11-29 20:13:26.638722,2023-11-29 20:13:27.184443,0 days 00:00:00.545721,2,1.8317427653580092,28,EMA,2.0873543358768982,38,3,COMPLETE
