number,sharpe_ratio,profit factor,calmar_ratio,win rate,datetime_start,datetime_complete,duration,params_BBand_mult,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_OI_window_rank,params_OI_window_rank_MA,params_RV_period,params_RV_window,system_attrs_nsga2:generation,state
112,1.6763004542215543,1.4307425340995423,5.424770389810477,39.71631205673759,2023-12-05 23:54:15.719322,2023-12-05 23:54:15.921269,0 days 00:00:00.201947,1.8751016175227577,56,16,188,36,156,120,40,2,COMPLETE
113,1.1984937060112064,1.480968686600774,2.229348551904008,36.0655737704918,2023-12-05 23:54:15.922017,2023-12-05 23:54:16.124043,0 days 00:00:00.202026,2.7685139087971793,52,48,188,44,60,48,56,2,COMPLETE
114,1.0064523143813437,1.2384505628783102,1.614833775571071,41.35338345864661,2023-12-05 23:54:16.124788,2023-12-05 23:54:16.324573,0 days 00:00:00.199785,1.8751016175227577,56,16,188,12,156,48,40,2,COMPLETE
115,0.45155863292005055,1.0863417825127348,0.5437374451146189,35.8974358974359,2023-12-05 23:54:16.325253,2023-12-05 23:54:16.526824,0 days 00:00:00.201571,2.892380745211092,56,52,96,36,168,72,32,2,COMPLETE
116,1.8897603325016532,1.5711448523567908,4.616420635945901,39.63963963963964,2023-12-05 23:54:16.527570,2023-12-05 23:54:16.729229,0 days 00:00:00.201659,2.373583458863998,12,24,136,44,60,48,24,2,COMPLETE
117,-0.6575954911883527,0.8787083803112884,-1.1288686511880048,30.70539419087137,2023-12-05 23:54:16.729988,2023-12-05 23:54:16.934380,0 days 00:00:00.204392,1.996667059830947,32,8,72,12,84,120,28,2,COMPLETE
118,-0.45378112795630954,0.8511158481858931,-0.5562944198878782,39.56043956043956,2023-12-05 23:54:16.935124,2023-12-05 23:54:17.138747,0 days 00:00:00.203623,2.637347948512943,60,56,68,60,108,144,24,2,COMPLETE
119,1.6713069887158538,1.5721154407774138,4.811385386730428,38.75,2023-12-05 23:54:17.139570,2023-12-05 23:54:17.344818,0 days 00:00:00.205248,2.2642927413884153,40,8,120,24,24,48,56,2,COMPLETE
120,-2.166941229797898,0.6161424089085286,-1.43090844989617,31.25,2023-12-05 23:54:17.345717,2023-12-05 23:54:17.548862,0 days 00:00:00.203145,2.4994054890807345,64,8,28,24,12,144,24,2,COMPLETE
121,1.9438087932773807,1.69927931477154,4.457514849329384,35.1063829787234,2023-12-05 23:54:17.549606,2023-12-05 23:54:17.763660,0 days 00:00:00.214054,2.6865291176194868,68,24,84,20,36,72,4,2,COMPLETE
122,-0.5105550487838453,0.8947434202190239,-0.9528872942794836,32.70142180094787,2023-12-05 23:54:17.764440,2023-12-05 23:54:17.964837,0 days 00:00:00.200397,1.996667059830947,28,20,188,12,120,120,20,2,COMPLETE
123,0.8788292628569956,1.218964205389316,1.6562926174129937,36.97478991596639,2023-12-05 23:54:17.965570,2023-12-05 23:54:18.183790,0 days 00:00:00.218220,2.095051337347122,24,20,88,32,192,24,12,2,COMPLETE
124,0.6608318887977694,1.0991155592886384,1.2160659937732552,35.32934131736527,2023-12-05 23:54:18.184633,2023-12-05 23:54:18.402983,0 days 00:00:00.218350,1.5336982485342847,52,8,64,60,12,192,40,2,COMPLETE
125,-2.480403953074114,0.29861409386835724,-1.4913663116170373,31.25,2023-12-05 23:54:18.403811,2023-12-05 23:54:18.608550,0 days 00:00:00.204739,2.086254226828143,68,60,216,32,108,144,20,2,COMPLETE
126,1.8035773854840806,1.5926012727691308,5.646847776725308,43.13725490196079,2023-12-05 23:54:18.609316,2023-12-05 23:54:18.811926,0 days 00:00:00.202610,2.095051337347122,52,4,176,20,144,144,44,2,COMPLETE
127,0.6204248821011539,1.0929566130308117,0.5997458498855427,36.434108527131784,2023-12-05 23:54:18.812857,2023-12-05 23:54:19.013670,0 days 00:00:00.200813,2.6865291176194868,52,4,48,20,60,72,32,2,COMPLETE
128,1.776370160532962,1.4948456030862107,5.14656722470199,41.05263157894737,2023-12-05 23:54:19.014389,2023-12-05 23:54:19.214083,0 days 00:00:00.199694,2.824931893905129,64,8,116,40,60,96,36,2,COMPLETE
129,-1.4396468277493666,0.789618198828883,-1.1323513657630881,34.883720930232556,2023-12-05 23:54:19.214825,2023-12-05 23:54:19.415740,0 days 00:00:00.200915,2.7685139087971793,48,20,28,36,132,168,20,2,COMPLETE
130,1.8869251721787412,1.9680467289682457,5.22289743462616,42.64705882352941,2023-12-05 23:54:19.416517,2023-12-05 23:54:19.615366,0 days 00:00:00.198849,2.150492982580584,68,16,144,8,84,72,8,2,COMPLETE
131,2.029143456145827,2.0632753100668797,5.375922201352602,43.39622641509434,2023-12-05 23:54:19.616033,2023-12-05 23:54:19.814584,0 days 00:00:00.198551,2.373583458863998,60,60,44,36,60,168,44,2,COMPLETE
132,1.2086979248474699,1.4721650298174278,2.0560425568319904,45.45454545454545,2023-12-05 23:54:19.815290,2023-12-05 23:54:20.015147,0 days 00:00:00.199857,2.086254226828143,72,20,216,32,144,72,20,2,COMPLETE
133,-0.4175936241823465,0.8806072907377913,-0.7891461903078127,26.865671641791046,2023-12-05 23:54:20.015842,2023-12-05 23:54:20.216295,0 days 00:00:00.200453,1.996667059830947,68,64,188,24,204,72,32,2,COMPLETE
134,0.6092931772984006,1.1033453610190065,0.8893925829330199,34.68208092485549,2023-12-05 23:54:20.217025,2023-12-05 23:54:20.416844,0 days 00:00:00.199819,1.9244454344709925,64,24,32,48,24,72,56,2,COMPLETE
135,0.6304765104294628,1.1759212556812637,1.2220564694942535,36.26373626373626,2023-12-05 23:54:20.417533,2023-12-05 23:54:20.620144,0 days 00:00:00.202611,2.7685139087971793,48,48,136,40,36,168,52,2,COMPLETE
136,0.7911034122735984,1.3096929964580986,1.6697734588363666,38.2716049382716,2023-12-05 23:54:20.620878,2023-12-05 23:54:20.819050,0 days 00:00:00.198172,2.7348814902385596,24,64,156,12,192,24,20,2,COMPLETE
137,1.0379538138216475,1.3671953916827484,1.8863206360706504,41.0958904109589,2023-12-05 23:54:20.819902,2023-12-05 23:54:21.019864,0 days 00:00:00.199962,2.3996599142099577,68,24,196,48,36,72,36,2,COMPLETE
138,0.8817697218633199,1.2313458483942938,2.077458850853684,34.146341463414636,2023-12-05 23:54:21.020622,2023-12-05 23:54:21.220216,0 days 00:00:00.199594,2.373583458863998,60,24,124,20,60,168,44,2,COMPLETE
139,0.8504181331608621,1.1806925243322426,1.6917727507582196,36.55172413793103,2023-12-05 23:54:21.221211,2023-12-05 23:54:21.421637,0 days 00:00:00.200426,1.7414683640340036,40,36,144,20,60,144,72,2,COMPLETE
140,0.2975979060014725,1.036123591812738,0.3435443993150209,38.21656050955414,2023-12-05 23:54:21.422601,2023-12-05 23:54:21.622313,0 days 00:00:00.199712,1.8184780194567147,52,8,188,12,96,144,56,2,COMPLETE
141,-0.7581250085843715,0.8605679395465786,-1.2796942719611373,33.18181818181819,2023-12-05 23:54:21.623148,2023-12-05 23:54:21.823946,0 days 00:00:00.200798,1.996667059830947,24,20,176,68,192,24,16,2,COMPLETE
142,1.538178208852683,1.7251752227631527,4.4722029686747025,39.285714285714285,2023-12-05 23:54:21.824667,2023-12-05 23:54:22.023272,0 days 00:00:00.198605,2.7685139087971793,52,48,136,16,192,48,44,2,COMPLETE
143,0.8610475867943448,1.2831516979333524,1.1908437246696626,34.285714285714285,2023-12-05 23:54:22.024075,2023-12-05 23:54:22.221951,0 days 00:00:00.197876,2.6865291176194868,40,48,196,56,108,48,56,2,COMPLETE
144,0.7500611495864881,1.1562406354132628,1.0160252008660484,36.69064748201439,2023-12-05 23:54:22.222647,2023-12-05 23:54:22.421604,0 days 00:00:00.198957,1.5674936147594842,68,20,128,12,36,24,20,2,COMPLETE
145,0.4017066698112647,1.082121909676442,0.3288738939446778,43.373493975903614,2023-12-05 23:54:22.422576,2023-12-05 23:54:22.624886,0 days 00:00:00.202310,2.800590049162424,40,48,136,60,60,48,24,2,COMPLETE
146,1.693205711254686,2.0064521454757323,4.175368221416735,41.81818181818181,2023-12-05 23:54:22.625724,2023-12-05 23:54:22.824582,0 days 00:00:00.198858,2.7348814902385596,68,20,128,12,192,24,20,2,COMPLETE
147,0.20089078761310764,1.0566092528839275,0.108009244067848,39.6551724137931,2023-12-05 23:54:22.825408,2023-12-05 23:54:23.027970,0 days 00:00:00.202562,2.824931893905129,60,56,32,20,60,96,44,2,COMPLETE
148,0.0838812982491555,1.009973624034239,-0.026565324337647116,45.09803921568628,2023-12-05 23:54:23.028807,2023-12-05 23:54:23.231853,0 days 00:00:00.203046,2.6865291176194868,64,8,64,32,108,144,20,2,COMPLETE
149,1.1065226642582406,1.194492390503623,2.2516644039991234,35.05747126436782,2023-12-05 23:54:23.232649,2023-12-05 23:54:23.433040,0 days 00:00:00.200391,1.8184780194567147,32,8,208,20,216,168,56,2,COMPLETE
150,0.1586439416900097,1.0524740261266965,0.05096473942582765,36.61971830985916,2023-12-05 23:54:23.433787,2023-12-05 23:54:23.633777,0 days 00:00:00.199990,2.7348814902385596,28,60,216,32,144,24,20,2,COMPLETE
151,1.4704480810655889,1.4752152215105916,3.547161166646629,43.87755102040816,2023-12-05 23:54:23.634597,2023-12-05 23:54:23.838510,0 days 00:00:00.203913,2.086254226828143,28,28,216,32,204,192,20,2,COMPLETE
152,1.3581033984767048,1.3232287880824654,2.8661198068500435,36.885245901639344,2023-12-05 23:54:23.839279,2023-12-05 23:54:24.039924,0 days 00:00:00.200645,2.824931893905129,24,48,116,32,192,96,32,2,COMPLETE
153,-1.1565289853364227,0.6878799410431723,-1.1138033647109562,35.0,2023-12-05 23:54:24.040780,2023-12-05 23:54:24.239905,0 days 00:00:00.199125,2.150492982580584,40,48,144,8,60,72,8,2,COMPLETE
154,0.6086386768849205,1.0815510043702203,0.848666228642564,34.54545454545455,2023-12-05 23:54:24.240606,2023-12-05 23:54:24.443898,0 days 00:00:00.203292,1.8184780194567147,40,20,188,24,156,144,56,2,COMPLETE
155,1.6278012889807956,1.5313540229185563,4.471961638350581,44.230769230769226,2023-12-05 23:54:24.444646,2023-12-05 23:54:24.645616,0 days 00:00:00.200970,2.6865291176194868,40,4,208,24,36,144,44,2,COMPLETE
156,1.1172745347949187,1.4896063906752146,1.7650526645389475,41.17647058823529,2023-12-05 23:54:24.646417,2023-12-05 23:54:24.846073,0 days 00:00:00.199656,2.095051337347122,28,60,176,32,144,24,72,2,COMPLETE
157,0.7157151788007325,1.1913048125541204,1.0317147919019507,34.78260869565217,2023-12-05 23:54:24.846887,2023-12-05 23:54:25.070004,0 days 00:00:00.223117,2.373583458863998,12,48,192,44,12,48,56,3,COMPLETE
158,1.479796599787391,1.560004741872297,3.2443461263066147,38.63636363636363,2023-12-05 23:54:25.070710,2023-12-05 23:54:25.270063,0 days 00:00:00.199353,2.6865291176194868,40,72,208,12,36,144,44,3,COMPLETE
159,0.5887898891241461,1.1692799981888398,0.7913774012426906,35.82089552238806,2023-12-05 23:54:25.270935,2023-12-05 23:54:25.473845,0 days 00:00:00.202910,2.373583458863998,68,60,156,72,12,168,44,3,COMPLETE
160,0.7716905179060926,1.2701051852068028,1.0867097629577944,45.76271186440678,2023-12-05 23:54:25.474596,2023-12-05 23:54:25.673893,0 days 00:00:00.199297,2.7348814902385596,52,20,188,64,192,24,56,3,COMPLETE
161,0.42088213687649306,1.0897225400296187,0.4430175079426402,36.58536585365854,2023-12-05 23:54:25.674599,2023-12-05 23:54:25.874589,0 days 00:00:00.199990,2.086254226828143,40,20,216,32,24,72,64,3,COMPLETE
162,0.01390725165863272,0.9546597746687311,-0.1402941864440122,37.83783783783784,2023-12-05 23:54:25.875347,2023-12-05 23:54:26.076248,0 days 00:00:00.200901,2.095051337347122,52,60,176,20,60,96,20,3,COMPLETE
163,1.9043894607202076,1.6882866852010272,5.891048994080569,38.20224719101123,2023-12-05 23:54:26.076989,2023-12-05 23:54:26.278119,0 days 00:00:00.201130,2.800590049162424,56,16,124,36,156,144,40,3,COMPLETE
164,2.3465242920134566,2.264374899648021,9.571851114761863,47.368421052631575,2023-12-05 23:54:26.279001,2023-12-05 23:54:26.482230,0 days 00:00:00.203229,2.1944578806050323,48,28,176,32,204,120,12,3,COMPLETE
165,1.956728277782088,1.5519015238263685,5.22907161488468,40.0,2023-12-05 23:54:26.482947,2023-12-05 23:54:26.682234,0 days 00:00:00.199287,2.4994054890807345,52,4,124,24,12,144,44,3,COMPLETE
166,0.8156024080978389,1.2572085930206789,1.5560668329113925,32.8125,2023-12-05 23:54:26.682952,2023-12-05 23:54:26.882908,0 days 00:00:00.199956,2.7348814902385596,52,20,128,12,192,48,44,3,COMPLETE
167,1.3464142246004962,1.4074921638492937,3.2350536924917135,35.483870967741936,2023-12-05 23:54:26.883662,2023-12-05 23:54:27.081119,0 days 00:00:00.197457,2.7685139087971793,52,48,136,16,192,96,44,3,COMPLETE
168,-0.5534300401229183,0.8163463076110182,-0.9617161891892558,38.70967741935484,2023-12-05 23:54:27.081793,2023-12-05 23:54:27.280887,0 days 00:00:00.199094,2.800590049162424,28,64,204,64,108,192,32,3,COMPLETE
169,1.1172745347949187,1.4896063906752146,1.7650526645389475,41.17647058823529,2023-12-05 23:54:27.281618,2023-12-05 23:54:27.664170,0 days 00:00:00.382552,2.0425740855942074,28,60,176,12,144,24,72,3,COMPLETE
170,0.7014692107251268,1.1136415454556896,1.1124842274369777,35.32608695652174,2023-12-05 23:54:27.664849,2023-12-05 23:54:27.868274,0 days 00:00:00.203425,1.8751016175227577,56,16,80,16,120,120,24,3,COMPLETE
171,1.8134077448837411,1.6742148641833479,5.298547722662796,38.095238095238095,2023-12-05 23:54:27.869062,2023-12-05 23:54:28.073591,0 days 00:00:00.204529,2.373583458863998,64,24,136,40,60,96,24,3,COMPLETE
172,-0.02333373768948894,0.982026020322298,-0.2844503657136282,43.69747899159664,2023-12-05 23:54:28.074303,2023-12-05 23:54:28.279833,0 days 00:00:00.205530,2.095051337347122,24,16,176,32,84,24,8,3,COMPLETE
173,-0.7450945363437566,0.7784527895821756,-0.5721941866612291,37.28813559322034,2023-12-05 23:54:28.280651,2023-12-05 23:54:28.488425,0 days 00:00:00.207774,2.478839133148768,68,60,128,36,156,48,24,3,COMPLETE
174,0.6978472634941079,1.1583291209927395,0.8657081112457238,35.36585365853659,2023-12-05 23:54:28.489159,2023-12-05 23:54:28.694536,0 days 00:00:00.205377,2.086254226828143,72,8,124,52,180,192,20,3,COMPLETE
175,0.6142767201672205,1.1917525399211024,0.7468382175458088,46.478873239436616,2023-12-05 23:54:28.695324,2023-12-05 23:54:28.897184,0 days 00:00:00.201860,2.086254226828143,52,48,216,16,120,48,24,3,COMPLETE
176,0.39826759964019043,1.0688242081202002,0.541505098820287,38.0,2023-12-05 23:54:28.897904,2023-12-05 23:54:29.100986,0 days 00:00:00.203082,2.373583458863998,12,8,136,44,192,48,44,3,COMPLETE
177,2.268771895769988,1.8637653652284245,10.272960185665124,41.57303370786517,2023-12-05 23:54:29.101753,2023-12-05 23:54:29.310637,0 days 00:00:00.208884,2.373583458863998,60,24,136,36,120,120,44,3,COMPLETE
178,1.729888397247509,1.5581362688685068,5.106504441532155,44.34782608695652,2023-12-05 23:54:29.311401,2023-12-05 23:54:29.516251,0 days 00:00:00.204850,2.6865291176194868,24,4,208,48,36,144,44,3,COMPLETE
179,1.134424289196057,1.3340215694976778,2.9259113722677714,35.869565217391305,2023-12-05 23:54:29.516973,2023-12-05 23:54:29.737320,0 days 00:00:00.220347,2.7685139087971793,52,28,136,24,192,120,56,3,COMPLETE
180,-0.832469149428752,0.7379347700691337,-1.0027241356431766,30.158730158730158,2023-12-05 23:54:29.738172,2023-12-05 23:54:29.943245,0 days 00:00:00.205073,2.373583458863998,40,64,44,60,60,168,44,3,COMPLETE
181,0.7605594745124663,1.215867850908182,0.7231188652752695,39.6551724137931,2023-12-05 23:54:29.944124,2023-12-05 23:54:30.148223,0 days 00:00:00.204099,2.7348814902385596,68,4,124,24,192,24,44,3,COMPLETE
182,1.80264352732123,1.700750465944915,4.600437206487237,40.98360655737705,2023-12-05 23:54:30.149041,2023-12-05 23:54:30.353330,0 days 00:00:00.204289,2.7348814902385596,24,56,116,36,192,24,72,3,COMPLETE
183,1.7159585148881615,2.087428355393203,4.531538343741068,42.857142857142854,2023-12-05 23:54:30.354114,2023-12-05 23:54:30.558388,0 days 00:00:00.204274,2.3723465300398536,68,20,136,72,60,24,20,3,COMPLETE
184,1.9438087932773807,1.69927931477154,4.457514849329384,35.1063829787234,2023-12-05 23:54:30.559122,2023-12-05 23:54:30.761538,0 days 00:00:00.202416,2.6865291176194868,68,24,84,20,204,72,4,3,COMPLETE
185,0.7525245923571503,1.299693846860033,1.3004835124207346,47.05882352941176,2023-12-05 23:54:30.762400,2023-12-05 23:54:30.963921,0 days 00:00:00.201521,2.824931893905129,68,8,116,36,60,24,36,3,COMPLETE
186,-0.6650494216592737,0.7922584545408432,-0.7161645859656869,38.144329896907216,2023-12-05 23:54:30.964716,2023-12-05 23:54:31.170171,0 days 00:00:00.205455,2.402519289001818,52,4,216,32,144,120,20,3,COMPLETE
187,-0.3105619767686899,0.888659732937372,-0.7548956314915002,34.831460674157306,2023-12-05 23:54:31.171038,2023-12-05 23:54:31.376249,0 days 00:00:00.205211,2.289799270905152,8,28,168,32,120,192,48,3,COMPLETE
188,0.9574956173898317,1.3371800556803333,1.694428671600961,43.75,2023-12-05 23:54:31.376975,2023-12-05 23:54:31.581589,0 days 00:00:00.204614,2.150492982580584,68,64,144,32,60,144,32,3,COMPLETE
189,1.106847022505677,1.235221617684572,1.6357470653329984,37.755102040816325,2023-12-05 23:54:31.582374,2023-12-05 23:54:31.785549,0 days 00:00:00.203175,2.373583458863998,68,24,44,48,60,168,44,3,COMPLETE
190,1.3632004203073245,1.4815489495287233,2.8003662054105796,35.55555555555556,2023-12-05 23:54:31.786288,2023-12-05 23:54:31.992144,0 days 00:00:00.205856,2.6865291176194868,40,60,208,24,192,144,44,3,COMPLETE
191,-0.054141635513397575,0.9656968866897169,-0.15743158621395217,37.37373737373738,2023-12-05 23:54:31.992890,2023-12-05 23:54:32.193901,0 days 00:00:00.201011,2.373583458863998,72,20,44,32,84,72,20,3,COMPLETE
192,1.983343157213816,1.593896155305526,6.150035094556342,40.42553191489361,2023-12-05 23:54:32.194633,2023-12-05 23:54:32.398728,0 days 00:00:00.204095,2.824931893905129,64,8,132,32,204,96,36,3,COMPLETE
193,-0.23834960720260814,0.9324869892172903,-0.6291446211747466,32.450331125827816,2023-12-05 23:54:32.399542,2023-12-05 23:54:32.604487,0 days 00:00:00.204945,2.095051337347122,12,16,176,32,60,96,12,3,COMPLETE
194,1.6713069887158538,1.5721154407774138,4.811385386730428,38.75,2023-12-05 23:54:32.605470,2023-12-05 23:54:32.806704,0 days 00:00:00.201234,2.2642927413884153,40,8,120,24,24,48,56,3,COMPLETE
195,0.9918292243365213,1.3751325918748913,1.490360131471438,33.87096774193548,2023-12-05 23:54:32.807507,2023-12-05 23:54:33.012884,0 days 00:00:00.205377,2.800590049162424,68,64,196,60,36,72,32,3,COMPLETE
196,0.9122090921515273,1.260851545876491,2.384924733248545,35.8974358974359,2023-12-05 23:54:33.013725,2023-12-05 23:54:33.216538,0 days 00:00:00.202813,2.3996599142099577,24,24,152,44,36,168,44,3,COMPLETE
197,0.23773067146299054,1.0328649314109442,0.10468463195624042,41.1214953271028,2023-12-05 23:54:33.217456,2023-12-05 23:54:33.417846,0 days 00:00:00.200390,2.3289407593549303,24,64,156,72,60,144,28,3,COMPLETE
198,1.9744435543129306,1.5837906243485962,7.56162032586144,38.70967741935484,2023-12-05 23:54:33.418554,2023-12-05 23:54:33.622294,0 days 00:00:00.203740,2.824931893905129,64,8,124,40,72,96,44,3,COMPLETE
199,1.175548721018236,1.3967781577858596,2.551687543506922,32.05128205128205,2023-12-05 23:54:33.623034,2023-12-05 23:54:33.823304,0 days 00:00:00.200270,2.7348814902385596,72,20,128,32,144,72,20,3,COMPLETE
200,,,,,2023-12-05 23:54:33.824033,2023-12-05 23:54:34.025600,0 days 00:00:00.201567,2.865049807566785,4,16,84,48,120,72,40,3,FAIL
201,0.24026139213721928,1.0103562702539228,0.17933188544980241,31.25,2023-12-05 23:54:34.026584,2023-12-05 23:54:34.229473,0 days 00:00:00.202889,1.7699275297677504,32,4,136,28,132,168,24,3,COMPLETE
202,0.857366832792661,1.2087384515414867,1.9649867545550006,35.65217391304348,2023-12-05 23:54:34.230240,2023-12-05 23:54:34.434503,0 days 00:00:00.204263,1.996667059830947,52,72,188,12,60,48,56,3,COMPLETE
203,1.0064523143813437,1.2384505628783102,1.614833775571071,41.35338345864661,2023-12-05 23:54:34.435340,2023-12-05 23:54:34.635565,0 days 00:00:00.200225,1.8751016175227577,56,16,188,12,156,48,40,3,COMPLETE
204,0.8367878802323854,1.2296951493884278,1.3574696557630912,37.96296296296296,2023-12-05 23:54:34.636302,2023-12-05 23:54:34.835857,0 days 00:00:00.199555,2.686864212191621,32,20,188,12,156,120,56,3,COMPLETE
205,,,,,2023-12-05 23:54:34.836729,2023-12-05 23:54:35.037621,0 days 00:00:00.200892,2.7348814902385596,4,20,128,24,12,168,20,3,FAIL
206,0.4441943376824449,1.0996908440823612,0.4028877170844231,36.144578313253014,2023-12-05 23:54:35.038620,2023-12-05 23:54:35.239498,0 days 00:00:00.200878,2.4994054890807345,52,64,156,60,12,192,32,3,COMPLETE
207,1.6030035117270154,1.73432979138912,3.3212700189548197,36.84210526315789,2023-12-05 23:54:35.240291,2023-12-05 23:54:35.440819,0 days 00:00:00.200528,2.7348814902385596,68,28,72,52,12,24,20,3,COMPLETE
208,1.0995656313042745,1.455577259481327,2.8875979464138983,41.66666666666667,2023-12-05 23:54:35.441621,2023-12-05 23:54:35.642905,0 days 00:00:00.201284,2.519833162469184,28,28,176,32,204,24,72,3,COMPLETE
209,1.511554771077137,1.48115409856635,3.4736556892248958,34.90566037735849,2023-12-05 23:54:35.643698,2023-12-05 23:54:35.872311,0 days 00:00:00.228613,2.6865291176194868,68,24,84,44,216,24,4,4,COMPLETE
210,0.6333755878483187,1.0956636504086168,0.7973005884180036,35.03649635036496,2023-12-05 23:54:35.873017,2023-12-05 23:54:36.076845,0 days 00:00:00.203828,2.3996599142099577,24,24,44,48,36,72,44,4,COMPLETE
211,1.0541180608681076,1.375355293639282,1.6129876181060805,46.15384615384615,2023-12-05 23:54:36.077613,2023-12-05 23:54:36.278633,0 days 00:00:00.201020,2.824931893905129,64,8,124,20,144,96,12,4,COMPLETE
212,0.9385469312109475,1.2134517250322023,2.060211232320397,37.06896551724138,2023-12-05 23:54:36.279396,2023-12-05 23:54:36.496803,0 days 00:00:00.217407,2.4994054890807345,32,4,124,32,12,192,44,4,COMPLETE
213,-0.14194577065253963,0.9167473182284314,-0.3459680966530063,40.65934065934066,2023-12-05 23:54:36.497621,2023-12-05 23:54:36.703614,0 days 00:00:00.205993,2.9259283565099072,28,48,216,32,192,120,20,4,COMPLETE
214,2.1540065947777007,1.5734837474469179,9.022170926294221,40.74074074074074,2023-12-05 23:54:36.704403,2023-12-05 23:54:36.915318,0 days 00:00:00.210915,2.6865291176194868,24,4,132,48,36,144,44,4,COMPLETE
215,1.718961906352512,1.2980752697581672,4.479548321566997,33.33333333333333,2023-12-05 23:54:36.916124,2023-12-05 23:54:37.116516,0 days 00:00:00.200392,1.7699275297677504,32,4,124,20,216,168,44,4,COMPLETE
216,1.843910371554539,1.7817561606486019,3.962188075417172,42.69662921348314,2023-12-05 23:54:37.117299,2023-12-05 23:54:37.318611,0 days 00:00:00.201312,2.150492982580584,48,16,144,28,204,120,8,4,COMPLETE
217,2.373129925769077,2.0043728131743475,7.110287455893199,45.97701149425287,2023-12-05 23:54:37.319344,2023-12-05 23:54:37.521664,0 days 00:00:00.202320,2.095051337347122,52,4,176,32,192,144,12,4,COMPLETE
218,-1.052129463292926,0.6630665444623187,-0.8672357239566145,31.914893617021278,2023-12-05 23:54:37.522427,2023-12-05 23:54:37.724403,0 days 00:00:00.201976,2.5044308741141252,68,48,136,52,108,24,24,4,COMPLETE
219,1.5310704289196295,1.6627097185651227,4.032261386215002,33.33333333333333,2023-12-05 23:54:37.725171,2023-12-05 23:54:37.927103,0 days 00:00:00.201932,2.7348814902385596,68,60,72,52,192,24,72,4,COMPLETE
