number,value,datetime_start,datetime_complete,duration,params_BBand_window,params_OI_window_MA_f,params_OI_window_MA_s,params_RV_period,params_RV_window,state
944,1.968268502215755,2023-12-07 13:38:11.740449,2023-12-07 13:38:11.993875,0 days 00:00:00.253426,48,16,60,120,36,COMPLETE
945,3.398097910297079,2023-12-07 13:38:11.994918,2023-12-07 13:38:12.255553,0 days 00:00:00.260635,52,20,56,120,44,COMPLETE
946,2.857520936344376,2023-12-07 13:38:12.256559,2023-12-07 13:38:12.510143,0 days 00:00:00.253584,56,20,64,120,48,COMPLETE
947,2.9583274822791616,2023-12-07 13:38:12.511203,2023-12-07 13:38:12.766956,0 days 00:00:00.255753,44,24,60,120,44,COMPLETE
948,1.680610868859734,2023-12-07 13:38:12.768190,2023-12-07 13:38:13.019239,0 days 00:00:00.251049,48,16,56,96,44,COMPLETE
949,3.518887517403897,2023-12-07 13:38:13.020233,2023-12-07 13:38:13.271115,0 days 00:00:00.250882,48,20,60,120,40,COMPLETE
950,2.7827837626705114,2023-12-07 13:38:13.272150,2023-12-07 13:38:13.522177,0 days 00:00:00.250027,52,24,64,120,44,COMPLETE
951,3.1070581427567077,2023-12-07 13:38:13.523138,2023-12-07 13:38:13.774448,0 days 00:00:00.251310,44,20,60,120,48,COMPLETE
952,2.8846247932408904,2023-12-07 13:38:13.775519,2023-12-07 13:38:14.023095,0 days 00:00:00.247576,48,16,60,120,44,COMPLETE
953,3.412248353201011,2023-12-07 13:38:14.024117,2023-12-07 13:38:14.274130,0 days 00:00:00.250013,48,24,56,120,40,COMPLETE
954,3.610498404596596,2023-12-07 13:38:14.275145,2023-12-07 13:38:14.526077,0 days 00:00:00.250932,44,20,60,120,44,COMPLETE
955,1.915732418481973,2023-12-07 13:38:14.527093,2023-12-07 13:38:14.777393,0 days 00:00:00.250300,48,20,36,120,48,COMPLETE
956,2.1980273524066196,2023-12-07 13:38:14.778460,2023-12-07 13:38:15.028518,0 days 00:00:00.250058,52,16,64,120,56,COMPLETE
957,3.2426652569438126,2023-12-07 13:38:15.029475,2023-12-07 13:38:15.292507,0 days 00:00:00.263032,48,24,56,120,28,COMPLETE
958,3.610498404596596,2023-12-07 13:38:15.293487,2023-12-07 13:38:15.541538,0 days 00:00:00.248051,44,20,60,120,44,COMPLETE
959,0.7760727899687011,2023-12-07 13:38:15.542694,2023-12-07 13:38:15.794783,0 days 00:00:00.252089,48,20,24,120,40,COMPLETE
960,2.460816692244353,2023-12-07 13:38:15.795868,2023-12-07 13:38:16.047937,0 days 00:00:00.252069,52,16,60,120,44,COMPLETE
961,2.6998918196005253,2023-12-07 13:38:16.048941,2023-12-07 13:38:16.299434,0 days 00:00:00.250493,48,24,56,96,44,COMPLETE
962,3.1070581427567077,2023-12-07 13:38:16.300474,2023-12-07 13:38:16.552567,0 days 00:00:00.252093,44,20,60,120,48,COMPLETE
963,2.6422334424888025,2023-12-07 13:38:16.553711,2023-12-07 13:38:16.804269,0 days 00:00:00.250558,48,12,64,120,44,COMPLETE
964,3.6684770372718964,2023-12-07 13:38:16.805315,2023-12-07 13:38:17.052760,0 days 00:00:00.247445,48,20,56,120,40,COMPLETE
965,2.9583274822791616,2023-12-07 13:38:17.053718,2023-12-07 13:38:17.304626,0 days 00:00:00.250908,44,24,60,120,44,COMPLETE
966,-0.7024180428623722,2023-12-07 13:38:17.305741,2023-12-07 13:38:17.556849,0 days 00:00:00.251108,32,20,20,96,48,COMPLETE
967,3.4204992284223095,2023-12-07 13:38:17.558095,2023-12-07 13:38:17.807578,0 days 00:00:00.249483,52,20,60,120,44,COMPLETE
968,3.018922909593342,2023-12-07 13:38:17.808692,2023-12-07 13:38:18.058128,0 days 00:00:00.249436,48,16,64,120,40,COMPLETE
969,3.72541063760457,2023-12-07 13:38:18.059098,2023-12-07 13:38:18.314604,0 days 00:00:00.255506,48,20,60,120,44,COMPLETE
970,3.483845038400639,2023-12-07 13:38:18.315646,2023-12-07 13:38:18.571261,0 days 00:00:00.255615,44,24,56,120,44,COMPLETE
971,3.1896936595650134,2023-12-07 13:38:18.572245,2023-12-07 13:38:18.824977,0 days 00:00:00.252732,52,20,60,120,48,COMPLETE
972,3.1488483674352623,2023-12-07 13:38:18.826052,2023-12-07 13:38:19.266384,0 days 00:00:00.440332,48,24,60,120,44,COMPLETE
973,2.549135865122666,2023-12-07 13:38:19.267352,2023-12-07 13:38:19.522545,0 days 00:00:00.255193,48,16,56,120,40,COMPLETE
974,2.612668918471165,2023-12-07 13:38:19.523638,2023-12-07 13:38:19.780914,0 days 00:00:00.257276,44,20,64,120,32,COMPLETE
975,3.72541063760457,2023-12-07 13:38:19.782310,2023-12-07 13:38:20.036324,0 days 00:00:00.254014,48,20,60,120,44,COMPLETE
976,3.132334770385026,2023-12-07 13:38:20.037284,2023-12-07 13:38:20.293917,0 days 00:00:00.256633,52,20,64,120,48,COMPLETE
977,3.6033810632354233,2023-12-07 13:38:20.294942,2023-12-07 13:38:20.550711,0 days 00:00:00.255769,48,24,56,120,44,COMPLETE
978,2.9150944439080306,2023-12-07 13:38:20.551699,2023-12-07 13:38:20.809190,0 days 00:00:00.257491,44,20,60,96,40,COMPLETE
979,0.6993706924713713,2023-12-07 13:38:20.810268,2023-12-07 13:38:21.063985,0 days 00:00:00.253717,16,24,60,120,44,COMPLETE
980,2.8846247932408904,2023-12-07 13:38:21.065040,2023-12-07 13:38:21.330097,0 days 00:00:00.265057,48,16,60,120,44,COMPLETE
981,3.199348054350952,2023-12-07 13:38:21.331131,2023-12-07 13:38:21.588683,0 days 00:00:00.257552,44,20,56,120,48,COMPLETE
982,2.2085162940513383,2023-12-07 13:38:21.589688,2023-12-07 13:38:21.845632,0 days 00:00:00.255944,48,56,64,120,44,COMPLETE
983,3.0508770171619717,2023-12-07 13:38:21.846689,2023-12-07 13:38:22.103982,0 days 00:00:00.257293,52,20,60,120,52,COMPLETE
984,2.6267975552594667,2023-12-07 13:38:22.104999,2023-12-07 13:38:22.359009,0 days 00:00:00.254010,48,16,60,120,40,COMPLETE
985,3.011846045329097,2023-12-07 13:38:22.359977,2023-12-07 13:38:22.612228,0 days 00:00:00.252251,44,24,56,120,48,COMPLETE
986,3.000387758438644,2023-12-07 13:38:22.613232,2023-12-07 13:38:22.866141,0 days 00:00:00.252909,48,20,64,120,4,COMPLETE
987,2.2846101195991073,2023-12-07 13:38:22.867504,2023-12-07 13:38:23.124439,0 days 00:00:00.256935,52,8,60,120,44,COMPLETE
988,2.7978290763844424,2023-12-07 13:38:23.125527,2023-12-07 13:38:23.380741,0 days 00:00:00.255214,48,20,60,96,44,COMPLETE
989,3.706930134153346,2023-12-07 13:38:23.381853,2023-12-07 13:38:23.639925,0 days 00:00:00.258072,44,20,56,120,44,COMPLETE
990,1.9256909550381434,2023-12-07 13:38:23.641044,2023-12-07 13:38:23.895711,0 days 00:00:00.254667,52,24,16,120,48,COMPLETE
991,2.497942797261874,2023-12-07 13:38:23.896757,2023-12-07 13:38:24.159314,0 days 00:00:00.262557,48,64,60,120,40,COMPLETE
992,3.2880323521692123,2023-12-07 13:38:24.160292,2023-12-07 13:38:24.412487,0 days 00:00:00.252195,44,16,64,120,44,COMPLETE
993,1.8896431835386225,2023-12-07 13:38:24.413454,2023-12-07 13:38:24.668783,0 days 00:00:00.255329,48,16,56,120,36,COMPLETE
994,1.7859848062251529,2023-12-07 13:38:24.669772,2023-12-07 13:38:24.924716,0 days 00:00:00.254944,48,20,44,96,44,COMPLETE
995,2.6603066238347606,2023-12-07 13:38:24.925746,2023-12-07 13:38:25.178672,0 days 00:00:00.252926,52,24,60,120,40,COMPLETE
996,3.72541063760457,2023-12-07 13:38:25.179653,2023-12-07 13:38:25.435169,0 days 00:00:00.255516,48,20,60,120,44,COMPLETE
997,3.199348054350952,2023-12-07 13:38:25.436245,2023-12-07 13:38:25.689706,0 days 00:00:00.253461,44,20,56,120,48,COMPLETE
998,3.1670919298056317,2023-12-07 13:38:25.690977,2023-12-07 13:38:25.947734,0 days 00:00:00.256757,48,72,60,120,40,COMPLETE
999,3.5951189830896606,2023-12-07 13:38:25.948847,2023-12-07 13:38:26.207238,0 days 00:00:00.258391,48,20,64,120,44,COMPLETE
